Run,Players,Player,Satellites,Stations,ISL,Cost,Count,Min,Max,Avg,StdDev,StdErr,Total Cost,Total Value Avg,Total Value StdErr
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.MediumSat@MEO4|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.MediumSat@MEO1|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3250,1,5400,5400,5400,0,0,6500,9700,98.48857801796105
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.MediumSat@MEO4|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.MediumSat@MEO1|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3300,1,7450,7450,7450,0,0,6600,14350,119.7914855071094
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3300,1,10150,10150,10150,0,0,6600,19000,137.84048752090223
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3300,1,4650,4650,4650,0,0,6600,10000,100
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3300,1,9650,9650,9650,0,0,6600,21550,146.79918255903198
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.MediumSat@MEO4|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.MediumSat@MEO1|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3300,1,5450,5450,5450,0,0,6600,10150,100.74720839804942
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3300,1,10650,10650,10650,0,0,6600,18800,137.11309200802089
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.MediumSat@MEO4|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.MediumSat@MEO1|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3300,1,5400,5400,5400,0,0,6600,9700,98.48857801796105
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3350,1,10650,10650,10650,0,0,6700,18800,137.11309200802089
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.MediumSat@MEO4|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.MediumSat@MEO1|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3350,1,5450,5450,5450,0,0,6700,10150,100.74720839804942
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.MediumSat@MEO4|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.MediumSat@MEO1|SAR|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3400,1,5000,5000,5000,0,0,6800,9200,95.91663046625439
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.MediumSat@MEO4|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.MediumSat@MEO1|SAR|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3450,1,4450,4450,4450,0,0,6900,9600,97.97958971132712
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.MediumSat@MEO4|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.MediumSat@MEO1|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3450,1,10150,10150,10150,0,0,6900,19000,137.84048752090223
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.MediumSat@MEO4|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.MediumSat@MEO1|SAR|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3450,1,5000,5000,5000,0,0,6900,9200,95.91663046625439
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.MediumSat@MEO4|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.MediumSat@MEO1|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3500,1,10650,10650,10650,0,0,7000,18800,137.11309200802089
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.MediumSat@MEO4|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.MediumSat@MEO1|SAR|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3500,1,5000,5000,5000,0,0,7000,9200,95.91663046625439
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.MediumSat@MEO4|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.MediumSat@MEO1|VIS|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3500,1,5450,5450,5450,0,0,7000,10200,100.99504938362078
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.MediumSat@MEO4|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.MediumSat@MEO1|SAR|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3500,1,6150,6150,6150,0,0,7000,9500,97.46794344808964
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.MediumSat@MEO4|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.MediumSat@MEO1|VIS|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3500,1,5150,5150,5150,0,0,7000,10350,101.73494974687902
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.MediumSat@MEO4|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.MediumSat@MEO1|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3500,1,10150,10150,10150,0,0,7000,19000,137.84048752090223
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3500,1,9650,9650,9650,0,0,7000,21550,146.79918255903198
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.MediumSat@MEO4|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.MediumSat@MEO1|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3500,1,5700,5700,5700,0,0,7000,10000,100
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.MediumSat@MEO4|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.MediumSat@MEO1|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3550,1,10650,10650,10650,0,0,7100,18800,137.11309200802089
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.MediumSat@MEO4|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.MediumSat@MEO1|VIS|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3550,1,5150,5150,5150,0,0,7100,10350,101.73494974687902
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.MediumSat@MEO4|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.MediumSat@MEO1|SAR|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3550,1,6150,6150,6150,0,0,7100,9500,97.46794344808964
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.MediumSat@MEO4|VIS|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.MediumSat@MEO1|VIS|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3600,1,5150,5150,5150,0,0,7200,10350,101.73494974687902
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.MediumSat@MEO4|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.MediumSat@MEO1|SAR|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3600,1,11950,11950,11950,0,0,7200,20900,144.5683229480096
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.MediumSat@MEO4|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.MediumSat@MEO1|SAR|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3650,1,9150,9150,9150,0,0,7300,21400,146.28738838327794
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.MediumSat@MEO4|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.MediumSat@MEO1|SAR|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3650,1,11950,11950,11950,0,0,7300,20900,144.5683229480096
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.MediumSat@MEO4|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.MediumSat@MEO1|SAR|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3650,1,3600,3600,3600,0,0,7300,9700,98.48857801796105
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.MediumSat@MEO4|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.MediumSat@MEO1|SAR|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3700,1,3600,3600,3600,0,0,7400,9700,98.48857801796105
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.MediumSat@MEO4|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.MediumSat@MEO1|VIS|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3700,1,11650,11650,11650,0,0,7400,22150,148.82876066137217
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.MediumSat@MEO4|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.MediumSat@MEO1|SAR|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3700,1,9150,9150,9150,0,0,7400,21400,146.28738838327794
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.MediumSat@MEO4|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.MediumSat@MEO1|SAR|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3700,1,11950,11950,11950,0,0,7400,20900,144.5683229480096
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.MediumSat@MEO4|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.MediumSat@MEO1|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3700,1,9650,9650,9650,0,0,7400,21550,146.79918255903198
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.MediumSat@MEO4|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.MediumSat@MEO1|VIS|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3700,1,5700,5700,5700,0,0,7400,9900,99.498743710662
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.MediumSat@MEO4|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.MediumSat@MEO1|VIS|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3700,1,11650,11650,11650,0,0,7400,22150,148.82876066137217
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.MediumSat@MEO4|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.MediumSat@MEO1|VIS|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3750,1,11650,11650,11650,0,0,7500,22150,148.82876066137217
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.MediumSat@MEO4|VIS|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.MediumSat@MEO1|VIS|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3750,1,5700,5700,5700,0,0,7500,9900,99.498743710662
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.MediumSat@MEO4|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.MediumSat@MEO1|SAR|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3750,1,9150,9150,9150,0,0,7500,21400,146.28738838327794
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.MediumSat@MEO4|VIS|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.MediumSat@MEO1|VIS|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3800,1,11650,11650,11650,0,0,7600,22150,148.82876066137217
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.MediumSat@MEO4|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.MediumSat@MEO1|SAR|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3850,1,10700,10700,10700,0,0,7700,20700,143.87494569938158
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.MediumSat@MEO4|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.MediumSat@MEO1|VIS|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3900,1,11200,11200,11200,0,0,7800,21900,147.9864858694874
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.MediumSat@MEO4|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.MediumSat@MEO1|SAR|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3900,1,9750,9750,9750,0,0,7800,20200,142.12670403551894
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.MediumSat@MEO4|VIS|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.MediumSat@MEO1|VIS|SAR|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3900,1,4350,4350,4350,0,0,7800,10000,100
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.MediumSat@MEO4|VIS|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.MediumSat@MEO1|VIS|DAT|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3950,1,10700,10700,10700,0,0,7900,22050,148.49242404917499
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.MediumSat@MEO4|VIS|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|SAR|oSGL|oISL 2.MediumSat@MEO1|VIS|SAR|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,4100,1,9000,9000,9000,0,0,8200,19950,141.24446891825534
1.SmallSat@MEO6|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO5|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,1,2,2,true,1000,1,0,0,0,0,0,2000,0,0
1.SmallSat@MEO6|SAR|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO5|SAR|pSGL 2.GroundSta@SUR6|pSGL,2,1,2,2,false,1100,1,900,900,900,0,0,2200,2200,46.9041575982343
1.SmallSat@MEO6|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO5|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,1,2,2,true,1100,1,0,0,0,0,0,2200,0,0
1.SmallSat@MEO6|VIS|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO5|VIS|pSGL 2.GroundSta@SUR6|pSGL,2,1,2,2,false,1150,1,1800,1800,1800,0,0,2300,3000,54.772255750516614
1.SmallSat@MEO6|SAR|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO5|SAR|oSGL 2.GroundSta@SUR6|oSGL,2,1,2,2,false,1200,1,2400,2400,2400,0,0,2400,4650,68.19090848492928
1.MediumSat@MEO6|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|DAT|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,1,2,2,true,1200,1,0,0,0,0,0,2400,0,0
1.SmallSat@MEO6|VIS|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO5|VIS|oSGL 2.GroundSta@SUR6|oSGL,2,1,2,2,false,1250,1,2400,2400,2400,0,0,2500,4300,65.57438524302
1.MediumSat@MEO6|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|DAT|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,1,2,2,true,1300,1,0,0,0,0,0,2600,0,0
1.MediumSat@MEO6|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|SAR|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,1,2,2,true,1350,1,900,900,900,0,0,2700,2200,46.9041575982343
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|SAR|DAT|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,1,2,2,true,1400,1,900,900,900,0,0,2800,2200,46.9041575982343
1.MediumSat@MEO6|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|VIS|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,1,2,2,true,1400,1,1800,1800,1800,0,0,2800,3000,54.772255750516614
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|VIS|DAT|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,1,2,2,true,1450,1,1800,1800,1800,0,0,2900,3000,54.772255750516614
1.MediumSat@MEO6|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|SAR|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,1,2,2,true,1450,1,2400,2400,2400,0,0,2900,5150,71.76350047203663
1.MediumSat@MEO6|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|VIS|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,1,2,2,true,1500,1,2400,2400,2400,0,0,3000,5450,73.824115301167
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|SAR|DAT|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,1,2,2,true,1500,1,2400,2400,2400,0,0,3000,5150,71.76350047203663
